beds,baths,sqft,lot_size,year_built,property_type,city,postal_code,lat,lon,sale_date,price
4,2,2333,2442,2011,Townhouse,Hamilton,L8P,43.251262,-79.878853,2025-09-16,571452
4,1,2201,3349,1987,Semi-Detached,Ottawa,K1A,45.419349,-75.69172,2025-07-16,602239
4,2,2555,2931,1967,Semi-Detached,Burlington,L7R,43.327186,-79.793764,2025-09-20,710874
3,2,2572,4067,1995,Detached,Brampton,L6P,43.720674,-79.757567,2025-08-29,628808
1,2,1670,3081,1988,Detached,Mississauga,L5B,43.594448,-79.632977,2023-11-01,515706
4,3,2201,2832,2014,Semi-Detached,Mississauga,L5B,43.576856,-79.647414,2025-03-02,830200
2,3,1023,0,1980,Condo,Mississauga,L5B,43.6044,-79.646174,2022-10-16,566965
2,2,1979,4153,1975,Semi-Detached,Brampton,L6P,43.725835,-79.752368,2024-02-14,496831
3,2,1813,2145,1983,Townhouse,Mississauga,L5B,43.581981,-79.65509,2025-07-15,523912
3,2,1821,2031,1994,Townhouse,London,N6A,42.983038,-81.238772,2025-07-10,469049
2,2,1149,0,1981,Condo,Ottawa,K1A,45.411737,-75.716802,2022-09-26,319660
3,3,1195,0,1979,Condo,Waterloo,N2L,43.465768,-80.50999,2022-02-04,464604
3,2,2048,2329,1993,Townhouse,Mississauga,L5B,43.593077,-79.640995,2025-05-09,546970
4,2,1343,0,2000,Condo,Ottawa,K1A,45.416381,-75.710689,2025-10-08,508059
3,1,1780,2108,2014,Townhouse,Toronto,M5V,43.626195,-79.396908,2025-02-25,926674
3,4,1144,0,2016,Condo,Brampton,L6P,43.731195,-79.742209,2025-07-03,741701
2,2,1674,1966,2003,Townhouse,Ottawa,K1A,45.435631,-75.682186,2022-07-25,582786
2,1,2421,4067,1993,Detached,Mississauga,L5B,43.582916,-79.651927,2023-02-17,1017255
4,2,2092,2119,1991,Townhouse,Toronto,M5V,43.650762,-79.38187,2025-09-26,645939
4,2,3027,3854,2010,Semi-Detached,Waterloo,N2L,43.477529,-80.504049,2022-10-09,757461
3,2,1415,0,1976,Condo,Burlington,L7R,43.334201,-79.794832,2024-07-05,548240
3,2,1618,1676,2013,Townhouse,Waterloo,N2L,43.458732,-80.533309,2024-04-02,487936
1,2,2041,2831,1987,Semi-Detached,Burlington,L7R,43.340664,-79.813874,2022-05-29,472878
5,1,1516,0,1984,Condo,London,N6A,42.974544,-81.244366,2022-04-10,329784
4,2,2425,3888,2008,Semi-Detached,London,N6A,42.978613,-81.253234,2024-09-15,725634
3,1,2530,5538,1968,Semi-Detached,Toronto,M5V,43.627142,-79.392413,2025-12-21,728985
2,2,1260,0,1975,Condo,Hamilton,L8P,43.247873,-79.87416,2024-10-19,267869
2,1,936,0,2018,Condo,Mississauga,L5B,43.591087,-79.648715,2025-02-07,770299
2,2,2096,2651,1989,Semi-Detached,London,N6A,42.974215,-81.244857,2025-07-21,474451
1,2,2023,3897,2020,Semi-Detached,Toronto,M5V,43.6249,-79.379673,2025-05-24,1340600
1,2,1027,0,1969,Condo,Ottawa,K1A,45.427108,-75.685031,2023-02-13,415814
1,2,1635,3806,1965,Semi-Detached,Hamilton,L8P,43.254402,-79.868374,2025-05-12,379269
4,2,1418,0,1995,Condo,Brampton,L6P,43.738898,-79.769079,2025-06-07,541507
2,2,1919,4032,1995,Detached,Toronto,M5V,43.63985,-79.390749,2023-02-05,928776
3,2,1738,2676,2021,Townhouse,London,N6A,42.981826,-81.222884,2022-04-12,683768
3,2,1891,1839,1982,Townhouse,London,N6A,42.985544,-81.251039,2023-01-31,445780
3,1,1941,1779,1965,Detached,Toronto,M5V,43.637394,-79.37078,2025-08-09,768812
5,2,2591,3575,1978,Semi-Detached,Burlington,L7R,43.329569,-79.800569,2025-12-07,707598
3,2,2200,3368,1976,Semi-Detached,Ottawa,K1A,45.421608,-75.695053,2024-01-22,558224
3,2,1735,2375,1989,Townhouse,London,N6A,42.970444,-81.248442,2025-12-19,336801
4,2,1513,0,1991,Condo,Oakville,L6J,43.456602,-79.689204,2022-10-01,850013
2,1,1749,2636,1972,Semi-Detached,Oakville,L6J,43.476382,-79.683939,2023-12-17,1032343
3,2,2058,2360,1997,Detached,Waterloo,N2L,43.467727,-80.528866,2025-10-10,720735
3,2,1900,1648,1982,Townhouse,Burlington,L7R,43.335402,-79.807819,2022-08-29,687971
4,2,1339,0,1970,Condo,Oakville,L6J,43.478169,-79.683096,2025-12-21,754542
4,1,1932,1815,1983,Townhouse,Toronto,M5V,43.649766,-79.381812,2025-07-12,947047
3,2,2338,2501,2004,Detached,London,N6A,42.981207,-81.248617,2024-01-28,603170
2,2,2461,2929,2014,Detached,Waterloo,N2L,43.471006,-80.523035,2023-07-27,779151
4,3,1382,0,2014,Condo,Burlington,L7R,43.319698,-79.78258,2025-10-14,693459
2,1,1965,5038,2007,Semi-Detached,Burlington,L7R,43.326591,-79.788119,2025-09-14,912392
1,3,1558,4707,1972,Semi-Detached,London,N6A,42.979281,-81.229322,2022-11-23,436675
4,3,2164,2497,2007,Townhouse,Burlington,L7R,43.313531,-79.799226,2025-08-04,770061
3,2,1984,5482,1968,Detached,Hamilton,L8P,43.249521,-79.872249,2023-05-24,543098
4,3,2000,2330,1979,Townhouse,Ottawa,K1A,45.433139,-75.693463,2024-08-21,580138
1,1,1270,2048,1971,Townhouse,Waterloo,N2L,43.456302,-80.517396,2025-03-16,331442
3,2,2333,4195,1982,Semi-Detached,Toronto,M5V,43.638367,-79.365341,2024-05-01,733799
3,2,2354,3643,1992,Semi-Detached,Toronto,M5V,43.648217,-79.371956,2023-06-01,1279353
1,1,1890,4406,1970,Semi-Detached,Burlington,L7R,43.342113,-79.779816,2022-11-21,519258
2,1,1777,3500,1985,Detached,Waterloo,N2L,43.452422,-80.534463,2025-02-14,617886
2,2,2156,2469,2010,Detached,Waterloo,N2L,43.469185,-80.511473,2022-09-03,950947
2,3,1548,2691,1976,Townhouse,Mississauga,L5B,43.575678,-79.634249,2024-12-18,467734
2,2,1180,0,1977,Condo,Oakville,L6J,43.455011,-79.692969,2022-08-11,572622
5,1,2057,1739,1997,Townhouse,Toronto,M5V,43.654225,-79.391849,2023-03-16,1035653
1,1,1049,0,2020,Condo,Toronto,M5V,43.637961,-79.397672,2025-12-21,825919
5,4,2043,1800,1977,Townhouse,Ottawa,K1A,45.418968,-75.704329,2023-06-07,484321
3,1,1754,2986,2017,Semi-Detached,Mississauga,L5B,43.590359,-79.650707,2022-12-17,1164884
1,2,1363,2243,2001,Townhouse,Waterloo,N2L,43.456539,-80.527265,2025-06-25,476376
2,2,2128,3538,2002,Semi-Detached,Brampton,L6P,43.731295,-79.752385,2023-11-24,654883
3,2,1261,0,1970,Condo,Toronto,M5V,43.639209,-79.395315,2025-02-07,625482
2,1,1600,1688,1969,Townhouse,Mississauga,L5B,43.587357,-79.654999,2023-12-18,540077
2,2,1207,0,2019,Condo,Ottawa,K1A,45.425605,-75.721593,2025-08-19,569613
3,1,2604,4817,2015,Detached,Toronto,M5V,43.646488,-79.39212,2023-01-18,1919187
2,2,1509,2444,1994,Townhouse,Brampton,L6P,43.736322,-79.748587,2022-08-03,587685
3,2,1866,1171,2010,Townhouse,Brampton,L6P,43.725683,-79.75837,2024-12-10,711826
4,1,1365,0,1994,Condo,Hamilton,L8P,43.255081,-79.863253,2023-08-13,436545
1,3,1015,0,1975,Condo,Brampton,L6P,43.743726,-79.760354,2022-11-28,419181
3,2,2660,3568,2011,Semi-Detached,Ottawa,K1A,45.411977,-75.700167,2022-06-30,1061735
4,1,2851,3758,2007,Detached,London,N6A,42.981397,-81.247162,2025-04-08,538845
3,1,1744,2696,2003,Townhouse,Hamilton,L8P,43.262048,-79.855123,2025-05-02,743454
5,2,2642,3404,2010,Detached,Oakville,L6J,43.47901,-79.682875,2025-07-04,1950740
3,2,2153,4311,1990,Semi-Detached,Mississauga,L5B,43.592516,-79.640441,2025-03-02,479644
4,2,2621,2524,1991,Detached,Mississauga,L5B,43.583415,-79.645452,2023-07-19,809111
2,2,1962,4501,2001,Detached,Ottawa,K1A,45.411895,-75.710085,2025-03-19,589730
4,2,2551,3776,1997,Semi-Detached,Hamilton,L8P,43.252767,-79.878684,2022-05-23,920789
4,1,1072,0,1965,Condo,Mississauga,L5B,43.560049,-79.642548,2023-07-15,573012
2,3,1790,4632,1970,Detached,London,N6A,42.978348,-81.236439,2025-09-24,436771
3,1,1336,0,2012,Condo,Oakville,L6J,43.467629,-79.693952,2025-07-19,779201
4,4,2595,2835,1969,Detached,Oakville,L6J,43.475452,-79.697122,2022-11-06,1049831
2,2,1368,1842,1978,Townhouse,Burlington,L7R,43.329406,-79.812928,2022-03-08,521141
4,3,1850,1800,2014,Townhouse,Mississauga,L5B,43.586277,-79.650417,2024-04-29,983997
4,2,2105,2738,2020,Townhouse,Mississauga,L5B,43.590405,-79.649816,2025-04-17,797395
4,3,1554,0,1984,Condo,Brampton,L6P,43.732592,-79.773598,2022-01-15,532576
1,2,1337,2669,1972,Townhouse,Ottawa,K1A,45.424956,-75.718586,2022-08-03,460502
2,2,2135,4585,2011,Detached,Toronto,M5V,43.635571,-79.391722,2022-09-20,1145272
4,2,2682,3716,2001,Semi-Detached,Mississauga,L5B,43.603062,-79.635146,2022-12-21,774312
3,2,1821,1738,2010,Townhouse,Brampton,L6P,43.720079,-79.759777,2025-02-24,892048
3,2,2074,3063,2005,Semi-Detached,Brampton,L6P,43.725343,-79.75552,2025-07-19,726985
4,1,1971,1613,1968,Townhouse,Burlington,L7R,43.331924,-79.808519,2024-07-18,628400
2,2,1768,1451,1985,Townhouse,Toronto,M5V,43.63547,-79.404646,2023-11-05,783305
2,1,1120,0,2020,Condo,Waterloo,N2L,43.450257,-80.533346,2025-05-01,563122
5,2,1638,0,2010,Condo,Mississauga,L5B,43.587197,-79.6408,2022-03-30,822394
1,2,1846,4408,1989,Semi-Detached,Ottawa,K1A,45.422625,-75.684642,2025-05-03,433820
2,3,1125,0,2014,Condo,Ottawa,K1A,45.443835,-75.69174,2025-09-18,466863
4,1,2093,3158,2013,Semi-Detached,Mississauga,L5B,43.581817,-79.625253,2025-05-29,832550
4,2,1054,0,2012,Condo,Burlington,L7R,43.343622,-79.802956,2024-07-02,740705
4,2,2091,2247,1982,Townhouse,Waterloo,N2L,43.452456,-80.511809,2024-04-30,394645
3,1,1944,3789,2007,Semi-Detached,London,N6A,43.011216,-81.238672,2022-05-08,401244
3,3,1823,2241,2001,Detached,Toronto,M5V,43.629576,-79.38666,2024-01-02,975954
2,2,2083,3880,1982,Semi-Detached,Burlington,L7R,43.321767,-79.793305,2022-03-18,542995
3,3,1873,1700,1984,Townhouse,Toronto,M5V,43.649269,-79.398419,2025-02-13,764334
4,4,2270,2322,2001,Townhouse,Toronto,M5V,43.63121,-79.37132,2025-12-27,938330
3,2,1225,0,1968,Condo,London,N6A,42.975189,-81.23277,2023-09-14,289665
5,4,2236,2051,2012,Townhouse,Toronto,M5V,43.655371,-79.402559,2025-10-30,1359073
1,2,1928,2843,2002,Detached,Burlington,L7R,43.33498,-79.803621,2023-08-27,1072229
5,2,2683,3866,1998,Detached,Brampton,L6P,43.705892,-79.771194,2025-03-22,931034
1,3,1852,3536,2005,Detached,Oakville,L6J,43.455598,-79.695887,2022-03-13,1201422
3,2,1427,0,1970,Condo,Brampton,L6P,43.733571,-79.753713,2023-03-31,427872
5,2,2212,2091,2022,Townhouse,Burlington,L7R,43.331969,-79.78832,2025-10-01,1313429
4,4,2582,3908,1982,Detached,Mississauga,L5B,43.582922,-79.661084,2023-03-14,869013
4,2,2482,3736,2018,Semi-Detached,London,N6A,42.976554,-81.257902,2022-06-03,620556
3,3,1427,0,2012,Condo,Hamilton,L8P,43.274783,-79.870708,2023-01-21,594425
3,2,2087,2822,2005,Detached,Hamilton,L8P,43.249825,-79.860833,2023-06-15,693513
4,3,2476,3701,2001,Detached,Mississauga,L5B,43.597439,-79.651008,2025-10-03,945882
2,2,2085,2616,2011,Semi-Detached,Hamilton,L8P,43.262328,-79.862313,2023-11-18,677605
1,4,893,0,2019,Condo,Hamilton,L8P,43.242222,-79.871047,2025-10-11,560462
5,3,2141,2303,1977,Townhouse,Brampton,L6P,43.73766,-79.750455,2025-07-29,593607
2,4,1196,0,2016,Condo,London,N6A,42.992228,-81.247363,2023-11-27,398441
4,1,2206,1746,1996,Townhouse,Mississauga,L5B,43.584709,-79.650135,2023-09-04,643776
5,2,1567,0,2013,Condo,Mississauga,L5B,43.579836,-79.641596,2025-04-13,621532
2,3,1878,1380,2014,Townhouse,Hamilton,L8P,43.262698,-79.87342,2025-11-01,801731
1,3,1711,2651,2015,Detached,Waterloo,N2L,43.46281,-80.508432,2025-05-31,864883
5,3,2337,1623,1985,Townhouse,Toronto,M5V,43.644811,-79.387649,2024-07-28,715688
3,4,2569,3907,1980,Semi-Detached,London,N6A,42.986161,-81.255662,2023-06-07,505844
2,2,1584,3359,1985,Semi-Detached,Mississauga,L5B,43.59225,-79.648745,2024-07-11,551626
2,3,2189,3452,1994,Detached,Oakville,L6J,43.471028,-79.683469,2023-07-28,1172939
4,2,2279,4759,1989,Detached,London,N6A,42.984437,-81.24882,2023-01-15,656210
5,3,2205,2201,2012,Townhouse,Mississauga,L5B,43.586583,-79.64988,2024-01-21,917964
4,1,1970,2102,2004,Townhouse,London,N6A,42.991116,-81.255554,2023-06-24,518378
2,3,1986,4390,2001,Semi-Detached,Mississauga,L5B,43.589514,-79.631895,2024-04-05,530858
2,2,2102,2433,1967,Detached,Ottawa,K1A,45.418892,-75.707533,2023-07-24,543480
2,4,1987,4004,1971,Detached,Ottawa,K1A,45.427318,-75.708841,2023-01-05,515373
4,3,2067,2610,2022,Townhouse,Hamilton,L8P,43.272459,-79.87257,2024-12-01,960198
5,3,2832,3511,2017,Detached,Oakville,L6J,43.46399,-79.674777,2023-10-19,2038333
4,3,1849,1770,1979,Townhouse,Oakville,L6J,43.469768,-79.682888,2023-02-18,874582
4,3,2159,1946,2002,Townhouse,Oakville,L6J,43.459183,-79.696689,2022-09-07,1127230
3,3,1042,0,2018,Condo,Mississauga,L5B,43.595384,-79.665935,2022-01-28,620253
1,2,1794,1933,2017,Townhouse,Toronto,M5V,43.643988,-79.391973,2025-04-17,996051
4,2,2357,3460,1970,Detached,Waterloo,N2L,43.476507,-80.516636,2025-03-05,584255
3,1,1687,2268,1993,Townhouse,London,N6A,42.979193,-81.246875,2023-06-03,478572
4,3,2568,1926,1973,Semi-Detached,Toronto,M5V,43.644337,-79.393546,2022-01-22,789120
3,3,2492,2931,1968,Detached,Mississauga,L5B,43.590931,-79.635881,2022-11-18,599451
3,3,2368,5465,1984,Detached,Toronto,M5V,43.625942,-79.381645,2022-10-15,1147923
2,2,1890,4414,1993,Detached,Burlington,L7R,43.327504,-79.802832,2022-07-13,906048
2,3,1623,2442,1975,Townhouse,Burlington,L7R,43.328785,-79.810687,2022-01-14,631963
3,2,2123,2945,1994,Detached,Waterloo,N2L,43.465713,-80.515064,2025-08-20,490840
4,3,2773,4275,1967,Semi-Detached,Hamilton,L8P,43.251269,-79.870289,2023-08-25,534284
2,3,2164,3385,1989,Semi-Detached,Oakville,L6J,43.466852,-79.68054,2022-01-10,834836
3,2,1993,1042,1983,Townhouse,Mississauga,L5B,43.598462,-79.638443,2022-10-21,461730
3,2,1944,2452,1977,Semi-Detached,Brampton,L6P,43.721854,-79.7444,2023-02-17,536857
5,2,2637,4130,2005,Detached,Mississauga,L5B,43.58563,-79.639333,2024-09-28,964569
5,2,2936,2542,2006,Semi-Detached,Burlington,L7R,43.32876,-79.792419,2022-07-11,896694
4,2,2793,4193,1988,Semi-Detached,Brampton,L6P,43.72083,-79.750861,2025-11-17,759612
4,3,2584,2225,1965,Semi-Detached,Oakville,L6J,43.462247,-79.678486,2025-05-23,927793
3,1,2185,4920,1978,Detached,Waterloo,N2L,43.468994,-80.513315,2023-01-10,458705
2,3,1518,1920,2009,Townhouse,Oakville,L6J,43.455558,-79.683994,2022-05-10,778279
3,2,1456,0,1998,Condo,Ottawa,K1A,45.419973,-75.695173,2025-08-15,429480
4,3,2747,3210,2000,Semi-Detached,Oakville,L6J,43.483008,-79.706452,2023-01-21,1585483
3,2,1257,0,1992,Condo,Toronto,M5V,43.643351,-79.394315,2024-03-05,773249
3,3,1063,0,2007,Condo,Ottawa,K1A,45.422427,-75.689376,2024-12-24,431516
1,1,1464,2488,1975,Townhouse,Ottawa,K1A,45.414284,-75.690655,2024-06-24,526729
2,2,2122,2513,2005,Semi-Detached,London,N6A,42.975123,-81.243609,2024-11-11,393588
2,3,1170,0,1981,Condo,Waterloo,N2L,43.455171,-80.526816,2025-12-06,332746
2,3,1508,1933,2000,Townhouse,Hamilton,L8P,43.246377,-79.864608,2024-11-12,438273
5,1,2818,3152,1973,Detached,Ottawa,K1A,45.429858,-75.697449,2022-11-19,652256
4,2,2185,1813,1993,Townhouse,Waterloo,N2L,43.471996,-80.522751,2025-07-19,664593
4,2,2525,3327,2011,Detached,Burlington,L7R,43.331738,-79.785435,2022-03-01,1322251
4,1,1205,0,1987,Condo,Mississauga,L5B,43.595227,-79.63889,2023-03-19,495412
2,3,1712,2385,1981,Townhouse,Ottawa,K1A,45.413576,-75.701801,2022-03-13,399030
3,2,2165,4319,1982,Semi-Detached,Brampton,L6P,43.725696,-79.755741,2023-02-08,599601
2,1,1507,4121,2009,Semi-Detached,Mississauga,L5B,43.596824,-79.651456,2025-08-19,790486
3,3,2083,3130,1990,Detached,Brampton,L6P,43.739739,-79.764715,2025-06-26,864903
2,4,1451,2563,1999,Semi-Detached,Ottawa,K1A,45.430464,-75.695237,2023-11-06,589317
3,2,2074,4074,2022,Detached,Toronto,M5V,43.646029,-79.383725,2023-05-08,1216462
3,2,2033,3143,2013,Semi-Detached,Waterloo,N2L,43.480776,-80.540649,2023-05-17,700565
2,1,1581,3009,2002,Townhouse,Ottawa,K1A,45.407561,-75.690894,2022-01-28,558060
3,2,2210,4503,1983,Detached,Mississauga,L5B,43.597603,-79.646591,2022-05-31,805672
3,2,2488,3301,2013,Detached,Ottawa,K1A,45.419201,-75.71223,2024-08-15,997999
4,3,1261,0,1996,Condo,Toronto,M5V,43.638114,-79.391208,2024-12-11,728683
5,2,2326,1612,1966,Townhouse,Mississauga,L5B,43.584429,-79.640515,2024-09-19,587288
3,2,1311,0,2013,Condo,Ottawa,K1A,45.415366,-75.710699,2023-10-28,576681
1,3,1627,3352,1986,Semi-Detached,Brampton,L6P,43.744996,-79.777708,2025-08-17,545006
4,2,1918,1397,1993,Townhouse,Mississauga,L5B,43.585484,-79.645926,2025-11-15,736013
2,3,1175,0,1979,Condo,London,N6A,42.982489,-81.244198,2022-12-29,328550
2,3,1913,2229,1977,Townhouse,Waterloo,N2L,43.466769,-80.515067,2024-01-22,527799
3,3,2289,4165,2003,Semi-Detached,Burlington,L7R,43.330459,-79.806965,2024-04-09,880222
3,2,2170,4048,2015,Semi-Detached,Brampton,L6P,43.73883,-79.759079,2025-02-03,647178
3,4,1587,1869,1972,Townhouse,Waterloo,N2L,43.466719,-80.529258,2023-02-20,515482
3,2,2288,3163,2001,Semi-Detached,Ottawa,K1A,45.418386,-75.701692,2023-02-25,888673
3,2,1045,0,2005,Condo,Burlington,L7R,43.33178,-79.796111,2023-04-04,526104
3,1,1192,0,1982,Condo,Hamilton,L8P,43.254101,-79.874434,2023-10-17,374113
2,2,1427,2136,2005,Townhouse,Toronto,M5V,43.652475,-79.391926,2024-05-03,662621
2,2,1306,0,2002,Condo,Toronto,M5V,43.63637,-79.375642,2024-10-10,705961
4,3,2709,4964,1975,Semi-Detached,Burlington,L7R,43.330788,-79.79533,2023-06-26,635810
4,1,2576,3888,1997,Detached,Toronto,M5V,43.650801,-79.424506,2024-09-09,1142632
3,1,1904,1204,1988,Townhouse,Burlington,L7R,43.323116,-79.797391,2022-06-07,482998
2,3,1018,0,1989,Condo,Ottawa,K1A,45.431158,-75.709732,2025-10-25,373119
4,2,2082,1586,1993,Townhouse,Mississauga,L5B,43.588574,-79.660525,2025-04-07,556073
3,3,1675,1924,1982,Townhouse,Brampton,L6P,43.711556,-79.780308,2022-07-03,451768
3,1,2344,3762,1993,Semi-Detached,Hamilton,L8P,43.24268,-79.864859,2023-09-20,454095
4,2,2624,3776,1977,Detached,Waterloo,N2L,43.460667,-80.510192,2023-12-06,767747
5,3,2898,4523,1992,Detached,Burlington,L7R,43.316143,-79.793781,2023-07-28,888273
4,3,2050,2247,1998,Townhouse,Burlington,L7R,43.337349,-79.806177,2023-07-16,677837
2,3,2068,2947,2010,Semi-Detached,Hamilton,L8P,43.265878,-79.880009,2022-06-30,599627
1,2,1613,2189,1968,Semi-Detached,Burlington,L7R,43.324758,-79.81518,2023-08-26,504208
3,2,1323,0,2007,Condo,Hamilton,L8P,43.257135,-79.877241,2023-03-18,602779
3,2,1894,2010,2020,Townhouse,Waterloo,N2L,43.477306,-80.518549,2022-07-25,816271
2,3,1260,0,1992,Condo,Brampton,L6P,43.734181,-79.748585,2022-12-27,500055
3,3,1384,0,2016,Condo,Ottawa,K1A,45.424357,-75.686254,2022-04-10,586860
1,3,1982,3545,2012,Detached,Brampton,L6P,43.718741,-79.763642,2025-02-16,707133
3,2,1289,0,2017,Condo,Ottawa,K1A,45.407593,-75.709633,2023-11-14,762388
4,2,2624,3458,1991,Semi-Detached,Waterloo,N2L,43.46061,-80.521483,2023-03-17,613228
2,1,1751,3023,1967,Semi-Detached,Oakville,L6J,43.474254,-79.688318,2025-08-01,707940
2,1,1677,2020,1992,Townhouse,Mississauga,L5B,43.581076,-79.626255,2022-12-13,539914
3,1,1668,1905,1992,Townhouse,London,N6A,42.983894,-81.232089,2025-05-28,360355
2,2,1549,2189,1985,Townhouse,Mississauga,L5B,43.611019,-79.648139,2022-02-15,543834
4,2,2049,2371,1979,Townhouse,Oakville,L6J,43.46497,-79.693469,2025-02-24,635422
3,1,2219,2417,1981,Detached,Waterloo,N2L,43.474623,-80.501793,2023-02-14,546116
3,3,2172,2434,2004,Detached,Mississauga,L5B,43.5717,-79.642072,2022-04-24,972964
4,2,2193,2588,2011,Townhouse,Ottawa,K1A,45.410525,-75.694753,2024-12-28,841729
2,2,2253,4581,2010,Semi-Detached,Hamilton,L8P,43.220817,-79.856094,2025-02-09,744731
3,3,2566,3484,2021,Semi-Detached,Oakville,L6J,43.462851,-79.709134,2023-03-29,1410549
3,3,2267,2601,1997,Detached,Burlington,L7R,43.32109,-79.783759,2023-03-29,861698
4,4,3044,2421,1994,Detached,Brampton,L6P,43.724478,-79.783168,2023-10-21,1002427
3,3,1207,0,1983,Condo,London,N6A,42.982406,-81.249764,2023-01-25,274025
4,2,2432,4501,2003,Detached,London,N6A,42.990576,-81.234072,2022-05-13,737122
4,3,2381,2324,2006,Semi-Detached,Burlington,L7R,43.32307,-79.802538,2023-03-28,1228124
4,2,2591,2665,1987,Detached,Brampton,L6P,43.719103,-79.75433,2024-06-24,855138
2,2,1031,0,1973,Condo,Hamilton,L8P,43.268664,-79.875634,2025-06-11,378587
3,3,1717,1451,2006,Townhouse,Hamilton,L8P,43.262715,-79.865181,2024-04-12,754367
2,2,1030,0,1994,Condo,Ottawa,K1A,45.423398,-75.691197,2025-01-31,391514
4,2,2547,3340,1975,Detached,London,N6A,42.970089,-81.23531,2023-11-16,577806
3,1,1061,0,1986,Condo,Waterloo,N2L,43.468846,-80.527507,2024-08-17,332494
3,2,2429,3495,2014,Semi-Detached,Ottawa,K1A,45.418149,-75.683852,2024-01-21,595590
3,2,2119,3560,2019,Detached,London,N6A,43.003727,-81.248812,2024-07-02,682244
2,2,1520,2623,2005,Townhouse,London,N6A,42.969233,-81.23722,2022-08-06,452770
2,2,1911,4583,2012,Semi-Detached,Burlington,L7R,43.326294,-79.786124,2022-10-29,894079
2,3,1743,2533,2022,Townhouse,Oakville,L6J,43.460725,-79.696894,2024-12-24,1266601
4,2,2445,3615,1997,Semi-Detached,Burlington,L7R,43.314633,-79.801915,2023-06-04,699372
4,3,2563,3103,1967,Detached,Waterloo,N2L,43.473762,-80.51751,2023-07-23,426192
3,3,2461,3258,1982,Detached,Mississauga,L5B,43.589485,-79.645043,2024-10-05,677763
4,3,2179,2778,2002,Semi-Detached,Brampton,L6P,43.720989,-79.744858,2022-01-30,823387
5,3,2741,2405,2005,Detached,Waterloo,N2L,43.46114,-80.525868,2024-08-01,788681
3,2,1287,0,2002,Condo,Ottawa,K1A,45.411681,-75.700984,2025-06-15,520684
3,1,2089,3756,1988,Detached,Waterloo,N2L,43.46767,-80.518895,2022-07-28,454961
4,2,1427,0,2007,Condo,Mississauga,L5B,43.562241,-79.638884,2022-05-15,723981
2,2,2325,4791,1967,Semi-Detached,Brampton,L6P,43.728821,-79.75161,2022-05-04,483562
3,2,1961,2917,2015,Semi-Detached,Ottawa,K1A,45.424726,-75.711683,2024-04-13,756677
5,1,2740,3993,2004,Detached,London,N6A,42.976417,-81.244129,2023-08-23,791471
2,1,1720,2362,1983,Townhouse,Toronto,M5V,43.64295,-79.398203,2022-09-23,1002812
3,3,1096,0,2022,Condo,Toronto,M5V,43.649888,-79.380048,2023-03-03,1019906
2,1,1771,1872,1987,Townhouse,Mississauga,L5B,43.606473,-79.650942,2024-03-30,508572
2,1,1950,4452,1972,Semi-Detached,Burlington,L7R,43.343036,-79.803981,2022-03-06,603852
3,3,1674,1487,1967,Townhouse,Mississauga,L5B,43.600244,-79.64748,2022-11-10,510089
3,2,2017,2908,1967,Detached,Ottawa,K1A,45.428452,-75.697688,2022-03-03,605831
4,3,1949,1993,2003,Townhouse,Mississauga,L5B,43.601957,-79.644722,2025-06-12,1035332
4,2,2544,2573,2005,Semi-Detached,Oakville,L6J,43.482574,-79.691654,2024-11-22,1579565
3,2,1276,0,1965,Condo,Toronto,M5V,43.640347,-79.380168,2022-09-24,624657
1,1,1724,4775,2016,Semi-Detached,Hamilton,L8P,43.263749,-79.878745,2022-04-16,489278
4,2,1529,0,2016,Condo,Toronto,M5V,43.641106,-79.388324,2024-01-25,808426
2,2,1045,0,2011,Condo,Ottawa,K1A,45.420394,-75.692861,2025-07-07,618620
5,1,2684,4570,2013,Detached,London,N6A,42.979521,-81.241122,2022-05-13,842780
4,2,2420,3597,1973,Semi-Detached,Mississauga,L5B,43.592172,-79.663427,2022-02-05,690877
4,2,2006,5674,1967,Detached,Hamilton,L8P,43.237848,-79.875979,2022-02-24,542191
5,3,2200,1935,1991,Townhouse,Waterloo,N2L,43.464323,-80.529785,2025-06-30,605306
2,1,1214,0,1971,Condo,London,N6A,42.983147,-81.236775,2024-01-09,363529
2,1,1620,2330,2007,Semi-Detached,Oakville,L6J,43.473712,-79.70201,2022-05-22,1142844
